Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
GU,Manure applied to Soils,229,United Kingdom,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,98921085.26,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,215,United Republic of Tanzania,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,65415856.62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,215,United Republic of Tanzania,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,19624756.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,215,United Republic of Tanzania,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,13083171.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,231,United States of America,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,2388403530,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,231,United States of America,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,716521058.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,231,United States of America,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,477680706,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,240,United States Virgin Islands,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,79027.7123,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,240,United States Virgin Islands,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,23708.3137,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,240,United States Virgin Islands,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,15805.5425,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,234,Uruguay,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,43105496.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,234,Uruguay,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,12931649.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,234,Uruguay,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,8621099.34,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,235,Uzbekistan,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,248104945.7,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,235,Uzbekistan,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,74431483.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,235,Uzbekistan,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,49620989.15,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,155,Vanuatu,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,1549699.661,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,155,Vanuatu,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,464909.8982,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,155,Vanuatu,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,309939.9321,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,236,Venezuela (Bolivarian Republic of),72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,166181530.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,236,Venezuela (Bolivarian Republic of),723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,49854459.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,236,Venezuela (Bolivarian Republic of),723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,33236306.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,237,Viet Nam,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,281072402.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,237,Viet Nam,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,84321720.78,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,237,Viet Nam,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,56214480.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,243,Wallis and Futuna Islands,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,179359.2482,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,243,Wallis and Futuna Islands,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,53807.7745,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,243,Wallis and Futuna Islands,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,35871.8496,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,205,Western Sahara,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,142268.8795,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,205,Western Sahara,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,42680.6639,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,205,Western Sahara,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,28453.7759,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,249,Yemen,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,11409209.46,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,249,Yemen,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,3422762.837,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,249,Yemen,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2281841.892,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,251,Zambia,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,21918952.96,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,251,Zambia,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,6575685.889,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,251,Zambia,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,4383790.593,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,181,Zimbabwe,72381,Manure applied to soils (N content),1755,All Animals,2015,2015,kg,13134137.82,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,181,Zimbabwe,723812,Manure applied to soils that leaches (N content),1755,All Animals,2015,2015,kg,3940241.345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GU,Manure applied to Soils,181,Zimbabwe,723811,Manure applied to soils that volatilises (N content),1755,All Animals,2015,2015,kg,2626827.563,A,"Aggregate, may include official, semi-official, estimated or calculated data"
